model	orthogroup	scc	count
cnn_lstm	3IHA0	-0.030489958210477865	26.0
cnn_lstm	3IHA1	0.20606972248968503	26.0
cnn_lstm	3IHA3	0.4855709351055457	50.0
cnn_lstm	3IHA4	-0.077062134298634	26.0
cnn_lstm	3IHA5	0.3779721620426942	53.0
cnn_lstm	3IHA7	0.1794728268074116	33.0
cnn_lstm	3IHA8	-0.04878105195584608	26.0
cnn_lstm	3IHA9	-0.6346059662735688	26.0
cnn_lstm	3IHAA	0.11907536554192341	25.0
cnn_lstm	3IHAB	0.7260602339792442	26.0
cnn_lstm	3IHAE	0.1500701767639588	26.0
cnn_lstm	3IHAI	-0.081522755507219	54.0
cnn_lstm	3IHAJ	0.38532958882121593	62.0
cnn_lstm	3IHAK	-0.3045338682754791	51.0
cnn_lstm	3IHAM	0.14092698964614414	26.0
cnn_lstm	3IHAQ	-0.23335065004291283	52.0
cnn_lstm	3IHAR	0.10367864723023014	53.0
cnn_lstm	3IHAT	0.2519853179319638	26.0
cnn_lstm	3IHAU	0.009889184655522097	26.0
cnn_lstm	3IHAV	0.43517085990018023	137.0
cnn_lstm	3IHAX	-0.24721257725981025	26.0
cnn_lstm	3IHAY	0.1294834279909775	26.0
cnn_lstm	3IHAZ	0.6707950041568524	43.0
cnn_lstm	3IHB0	-0.20180215934776866	32.0
cnn_lstm	3IHB2	0.2743757056913131	26.0
cnn_lstm	3IHB3	0.27199851192248253	26.0
cnn_lstm	3IHB4	-0.49717725633079946	26.0
cnn_lstm	3IHB5	-0.5142919768431741	52.0
cnn_lstm	3IHB6	0.6051548071959565	51.0
cnn_lstm	3IHB7	0.31842467169951405	27.0
cnn_lstm	3IHB9	0.47178046230447657	56.0
cnn_lstm	3IHBA	0.8120812459609305	50.0
cnn_lstm	3IHBB	-0.6124195824819179	43.0
cnn_lstm	3IHBC	0.2179387849504711	30.0
cnn_lstm	3IHBE	-0.05335157318741449	26.0
cnn_lstm	3IHBF	-0.4212524630415661	26.0
cnn_lstm	3IHBG	-0.24628161809696758	52.0
cnn_lstm	3IHBH	-0.08652357388041561	25.0
cnn_lstm	3IHBJ	0.19177616600104144	26.0
cnn_lstm	3IHBM	-0.313718855509893	26.0
cnn_lstm	3IHBP	0.130680085895827	109.0
cnn_lstm	3IHBR	-0.45575634602426246	49.0
cnn_lstm	3IHBS	0.7689456701783893	44.0
cnn_lstm	3IHBT	-0.5715811201771961	52.0
cnn_lstm	3IHBV	-0.21058282537148196	65.0
cnn_lstm	3IHBW	0.2277400599025187	26.0
cnn_lstm	3IHBX	0.7462527104843788	51.0
cnn_lstm	3IHBZ	-0.21065937925357822	41.0
cnn_lstm	3IHC0	-0.2970857961668088	26.0
cnn_lstm	3IHC3	0.8374994788051212	48.0
cnn_lstm	3IHC4	0.11042428798053526	124.0
cnn_lstm	3IHC5	0.5303007236261321	27.0
cnn_lstm	3IHC6	-0.23035945852272835	26.0
cnn_lstm	3IHC7	0.13805433364111147	50.0
cnn_lstm	3IHC8	-0.2604446455830492	27.0
cnn_lstm	3IHCB	0.33738297594419214	25.0
cnn_lstm	3IHCE	-0.23674557246829858	27.0
cnn_lstm	3IHCI	0.16283808650509474	64.0
cnn_lstm	3IHCJ	0.3964329846409513	26.0
cnn_lstm	3IHCM	0.4041167885361741	52.0
cnn_lstm	3IHCP	0.0075993682047552375	52.0
cnn_lstm	3IHCS	-0.225659303723343	25.0
cnn_lstm	3IHCT	-0.32527231162699294	26.0
cnn_lstm	3IHCW	0.18166344798239062	26.0
cnn_lstm	3IHCY	0.10865502911649834	26.0
cnn_lstm	3IHCZ	-0.016421890434155855	53.0
cnn_lstm	3IHD0	-0.21202832354881715	25.0
cnn_lstm	3IHD1	-0.3852216337145172	52.0
cnn_lstm	3IHD2	0.28500893922744774	28.0
cnn_lstm	3IHD3	-0.4311737773564868	51.0
cnn_lstm	3IHD4	-0.13210130821512836	26.0
cnn_lstm	3IHD5	0.15631201525421973	27.0
cnn_lstm	3IHD6	-0.295142195474118	27.0
cnn_lstm	3IHD8	0.43298120862957906	28.0
cnn_lstm	3IHD9	-0.22730787315694884	26.0
cnn_lstm	3IHDA	0.487317002017558	51.0
cnn_lstm	3IHDB	0.2488055285981987	26.0
cnn_lstm	3IHDD	0.42971931187774637	75.0
cnn_lstm	3IHDE	-0.006493898601625175	23.0
cnn_lstm	3IHDG	-0.20707850528230912	22.0
cnn_lstm	3IHDH	-0.41429992426038575	79.0
cnn_lstm	3IHDI	-0.1857156699837668	25.0
cnn_lstm	3IHDJ	-0.4780974456844267	26.0
cnn_lstm	3IHDK	0.07285788542385607	26.0
cnn_lstm	3IHDM	0.17302133671704287	26.0
cnn_lstm	3IHDP	0.14237616318875662	53.0
cnn_lstm	3IHDS	0.07985226128800132	58.0
cnn_lstm	3IHDT	-0.697504298394035	68.0
cnn_lstm	3IHDU	0.33700707238812083	26.0
cnn_lstm	3IHDV	0.004359208262137153	24.0
cnn_lstm	3IHDY	-0.031069425495224692	25.0
cnn_lstm	3IHDZ	0.3563358944740238	27.0
cnn_lstm	3IHE0	0.40778661678615896	25.0
cnn_lstm	3IHE2	0.46664882512873895	85.0
cnn_lstm	3IHE3	0.2982643707406022	47.0
cnn_lstm	3IHE4	-0.03868541799082902	26.0
cnn_lstm	3IHE5	0.11054078379103065	26.0
cnn_lstm	3IHE6	0.14303684952357495	67.0
cnn_lstm	3IHE9	-0.08989363834455416	54.0
cnn_lstm	3IHEA	0.3380199794325287	71.0
cnn_lstm	3IHEB	-0.30409992233392774	26.0
cnn_lstm	3IHEC	0.32222599552885955	27.0
cnn_lstm	3IHED	-0.37652601534034447	26.0
cnn_lstm	3IHEE	0.1802803245416612	21.0
cnn_lstm	3IHEF	0.2603486558321142	53.0
cnn_lstm	3IHEG	-0.11802942873410067	26.0
cnn_lstm	3IHEH	-0.038973777074375326	25.0
cnn_lstm	3IHEJ	0.20937186562041502	26.0
cnn_lstm	3IHEK	-0.09507806888944527	27.0
cnn_lstm	3IHEM	0.6910262568421165	85.0
cnn_lstm	3IHEN	-0.5724480843472898	97.0
cnn_lstm	3IHEP	-0.14710209521595352	51.0
cnn_lstm	3IHER	-0.023889132744265185	49.0
cnn_lstm	3IHES	0.4278997447085994	27.0
cnn_lstm	3IHET	0.2932775495498774	52.0
cnn_lstm	3IHEU	0.059366988144735997	26.0
cnn_lstm	3IHEX	-0.31735736705750883	26.0
cnn_lstm	3IHEY	-0.3548884808319224	25.0
cnn_lstm	3IHEZ	0.16862073328790844	26.0
cnn_lstm	3IHF0	-0.06940760825905626	58.0
cnn_lstm	3IHF1	-0.10884827253235971	26.0
cnn_lstm	3IHF2	0.366764028696515	31.0
cnn_lstm	3IHF3	0.1072471393828062	26.0
cnn_lstm	3IHF4	-0.492459763430703	53.0
cnn_lstm	3IHF5	0.6589828069347073	50.0
cnn_lstm	3IHF6	-0.5399857233201185	58.0
cnn_lstm	3IHF7	-0.032842977239857934	26.0
cnn_lstm	3IHF8	-0.07319994122396807	26.0
cnn_lstm	3IHF9	0.5236001428752399	48.0
cnn_lstm	3IHFA	-0.4950124210071152	61.0
cnn_lstm	3IHFB	0.07356717832837018	26.0
cnn_lstm	3IHFC	-0.4378477697346625	26.0
cnn_lstm	3IHFD	0.24927454955442846	27.0
cnn_lstm	3IHFE	-0.22656458752683092	26.0
cnn_lstm	3IHFF	0.2582778767442499	26.0
cnn_lstm	3IHFH	0.572434323811375	100.0
cnn_lstm	3IHFI	0.39603146176770687	43.0
cnn_lstm	3IHFJ	0.2923625513782802	52.0
cnn_lstm	3IHFK	0.6955667482211687	81.0
cnn_lstm	3IHFM	0.6928509173482802	51.0
cnn_lstm	3IHFN	0.15286742309175488	49.0
cnn_lstm	3IHFP	-0.485376382692873	52.0
cnn_lstm	3IHFQ	-0.4591692542364855	38.0
cnn_lstm	3IHFR	0.07288283248345512	26.0
cnn_lstm	3IHFS	0.3552234149405876	76.0
cnn_lstm	3IHFT	0.6662254701982705	52.0
cnn_lstm	3IHFU	0.3566474752889515	54.0
cnn_lstm	3IHFX	0.773687027286676	48.0
cnn_lstm	3IHFY	-0.17647178087408896	27.0
cnn_lstm	3IHG0	-0.2625815539731492	26.0
cnn_lstm	3IHG1	0.2506650833439993	48.0
cnn_lstm	3IHG2	-0.04828162543636149	25.0
cnn_lstm	3IHG3	-0.4970465376380368	51.0
cnn_lstm	3IHG4	0.7612653356274306	59.0
cnn_lstm	3IHG7	0.7149144101925258	88.0
cnn_lstm	3IHG8	0.5240559509804481	38.0
cnn_lstm	3IHG9	0.41357289992227614	55.0
cnn_lstm	3IHGA	0.21358906308236625	26.0
cnn_lstm	3IHGB	0.2312245421345228	103.0
cnn_lstm	3IHGD	0.0488549641095491	27.0
cnn_lstm	3IHGF	0.1901340090653395	26.0
cnn_lstm	3IHGG	0.3961194442321808	52.0
cnn_lstm	3IHGH	-0.2753428694159775	26.0
cnn_lstm	3IHGJ	0.23888806540351076	27.0
cnn_lstm	3IHGK	0.5244775597953497	26.0
cnn_lstm	3IHGM	0.34514842685922914	124.0
cnn_lstm	3IHGQ	-0.5484987681482097	51.0
cnn_lstm	3IHGR	-0.11545074063967461	26.0
cnn_lstm	3IHGT	-0.2805659826456621	26.0
cnn_lstm	3IHGU	0.6123368886310198	26.0
cnn_lstm	3IHGV	0.2697908793999631	77.0
cnn_lstm	3IHGW	0.03846153846153846	25.0
cnn_lstm	3IHGX	0.3634788344440632	53.0
cnn_lstm	3IHGY	0.11362086754991386	26.0
cnn_lstm	3IHH0	0.6068376068376069	27.0
cnn_lstm	3IHH1	0.5529881585825586	26.0
cnn_lstm	3IHH3	0.6115138484049851	53.0
cnn_lstm	3IHH4	-0.37647546824614847	27.0
cnn_lstm	3IHH5	0.7290094218041808	97.0
cnn_lstm	3IHH6	-0.31142498288495885	24.0
cnn_lstm	3IHH7	0.6693732095843064	48.0
cnn_lstm	3IHH8	0.8249207977858699	45.0
cnn_lstm	3IHHA	-0.4516873265535147	26.0
cnn_lstm	3IHHB	-0.49182427931899064	52.0
cnn_lstm	3IHHC	-0.39184861450409914	26.0
cnn_lstm	3IHHD	-0.41991803053992766	26.0
cnn_lstm	3IHHE	0.505904508521565	26.0
cnn_lstm	3IHHH	-0.05688165568092162	24.0
cnn_lstm	3IHHJ	-0.23965885962131606	26.0
cnn_lstm	3IHHM	-0.22478836529917862	25.0
cnn_lstm	3IHHP	-0.36267569146899287	26.0
cnn_lstm	3IHHR	0.2933625240584226	24.0
cnn_lstm	3IHHS	-0.10166017906324161	26.0
cnn_lstm	3IHHT	-0.12671756315914298	27.0
cnn_lstm	3IHHU	-0.3668851810187933	32.0
cnn_lstm	3IHHV	0.30129660192605906	25.0
cnn_lstm	3IHHW	-0.15950873555874379	103.0
cnn_lstm	3IHHY	0.8078319775328573	50.0
cnn_lstm	3IHHZ	0.4935207342134025	53.0
cnn_lstm	3IHI0	0.5669672151443307	32.0
cnn_lstm	3IHI1	0.2801957470425326	51.0
cnn_lstm	3IHI2	-0.07117196787116743	26.0
cnn_lstm	3IHI5	-0.09342920735279062	26.0
cnn_lstm	3IHI6	-0.05815396681201937	23.0
cnn_lstm	3IHI7	-0.16497513857123175	48.0
cnn_lstm	3IHI8	0.6337643493452113	52.0
cnn_lstm	3IHIA	0.23735035034096874	24.0
cnn_lstm	3IHIC	-0.3936453910201124	23.0
cnn_lstm	3IHIF	-0.051637860785170665	25.0
cnn_lstm	3IHIG	0.16470188926896717	26.0
cnn_lstm	3IHIH	0.11249786452673038	26.0
cnn_lstm	3IHII	0.20181240015169336	43.0
cnn_lstm	3IHIJ	-0.24826793724284607	49.0
cnn_lstm	3IHIK	0.1782238785277078	67.0
cnn_lstm	3IHIM	0.5731426975969603	26.0
cnn_lstm	3IHIP	0.10421512935295288	26.0
cnn_lstm	3IHIQ	0.7558377502470583	36.0
cnn_lstm	3IHIR	-0.07698034493887877	26.0
cnn_lstm	3IHIS	0.47635518809560395	50.0
cnn_lstm	3IHIU	-0.14864297756211137	69.0
cnn_lstm	3IHIV	0.06765177304919884	26.0
cnn_lstm	3IHIY	0.3216232722799495	54.0
cnn_lstm	3IHIZ	-0.07968536717718509	26.0
cnn_lstm	3IHJ0	0.07558139976891803	26.0
cnn_lstm	3IHJ1	-0.26562856058028733	26.0
cnn_lstm	3IHJ4	-0.06597435562064526	27.0
cnn_lstm	3IHJ5	0.10704666364542054	25.0
cnn_lstm	3IHJ6	0.50110830817178	57.0
cnn_lstm	3IHJ7	-0.05913117794696741	52.0
cnn_lstm	3IHJ9	0.44866896008064705	43.0
cnn_lstm	3IHJB	-0.017911958684726524	24.0
cnn_lstm	3IHJC	-0.4697229973992182	26.0
cnn_lstm	3IHJD	0.3798521915833459	25.0
cnn_lstm	3IHJE	0.27883808879060334	53.0
cnn_lstm	3IHJF	-0.06420659992720072	26.0
cnn_lstm	3IHJH	0.4357020806200517	26.0
cnn_lstm	3IHJI	0.12106533072910798	53.0
cnn_lstm	3IHJJ	-0.5736214519332784	45.0
cnn_lstm	3IHJK	0.12397771953917615	52.0
cnn_lstm	3IHJM	-0.11200567914583953	26.0
cnn_lstm	3IHJP	0.4447806919558456	31.0
cnn_lstm	3IHJQ	0.23603848427892798	24.0
cnn_lstm	3IHJS	-0.365170832599045	26.0
cnn_lstm	3IHJU	-0.12914444170468337	26.0
cnn_lstm	3IHJV	-0.10114913821769636	27.0
cnn_lstm	3IHJW	0.5895934093739985	33.0
cnn_lstm	3IHJX	0.3325804630152457	22.0
cnn_lstm	3IHK1	0.24527278535705124	26.0
cnn_lstm	3IHK2	-0.28049738913479816	27.0
cnn_lstm	3IHK3	0.23915930865479937	26.0
cnn_lstm	3IHK4	0.6750222121606336	48.0
cnn_lstm	3IHK6	-0.01918140070999087	26.0
cnn_lstm	3IHK7	0.1184526957949278	26.0
cnn_lstm	3IHK8	0.7604451850549258	28.0
cnn_lstm	3IHK9	-0.09437510823519024	26.0
cnn_lstm	3IHKA	0.8172592096680045	77.0
cnn_lstm	3IHKD	-0.017462783955238696	26.0
cnn_lstm	3IHKF	-0.08966272990509651	24.0
cnn_lstm	3IHKG	-0.29262670833015325	52.0
cnn_lstm	3IHKH	-0.5036442001528749	47.0
cnn_lstm	3IHKI	0.26467783797234845	26.0
cnn_lstm	3IHKJ	0.16298579249304468	26.0
cnn_lstm	3IHKM	-0.09688582498570333	23.0
cnn_lstm	3IHKN	0.7061243835853336	53.0
cnn_lstm	3IHKQ	0.16649572649572647	26.0
cnn_lstm	3IHKR	0.05163275849099175	26.0
cnn_lstm	3IHKS	-0.018153825671955642	26.0
cnn_lstm	3IHKT	-0.27494514908935563	78.0
cnn_lstm	3IHKU	0.19914117181452565	46.0
cnn_lstm	3IHKV	0.11653851703346825	26.0
cnn_lstm	3IHKW	-0.6792400332544655	44.0
cnn_lstm	3IHKX	-0.26770810870447553	28.0
cnn_lstm	3IHKY	0.21447288367062417	26.0
cnn_lstm	3IHKZ	-0.279205797095949	26.0
cnn_lstm	3IHM0	-0.16002277792811098	22.0
cnn_lstm	3IHM1	0.2313377749438022	29.0
cnn_lstm	3IHM2	0.022645540682891915	26.0
cnn_lstm	3IHM3	-0.013624273837752613	41.0
cnn_lstm	3IHM5	-0.05938164876893143	26.0
cnn_lstm	3IHM7	0.7294362500169279	50.0
cnn_lstm	3IHM8	-0.5958399391232343	70.0
cnn_lstm	3IHMA	-0.02833591026523792	36.0
cnn_lstm	3IHMB	0.01138277900726582	49.0
cnn_lstm	3IHME	0.20068728724894128	26.0
cnn_lstm	3IHMG	0.6380031176452228	39.0
cnn_lstm	3IHMH	-0.022260759759402036	50.0
cnn_lstm	3IHMJ	0.508840233650702	87.0
cnn_lstm	3IHMK	0.34712766056898353	26.0
cnn_lstm	3IHMM	0.3650931964162402	29.0
cnn_lstm	3IHMP	0.00685285235672883	26.0
cnn_lstm	3IHMQ	-0.10140480483484773	26.0
cnn_lstm	3IHMR	0.01202349872151136	26.0
cnn_lstm	3IHMT	0.5148136402729836	76.0
cnn_lstm	3IHMU	-0.6345643933443956	51.0
cnn_lstm	3IHMV	0.0028629754314688735	33.0
cnn_lstm	3IHMW	0.3351834562080885	63.0
cnn_lstm	3IHMY	-0.07187708095893826	26.0
cnn_lstm	3IHMZ	-0.1255559650732069	26.0
cnn_lstm	3IHN0	0.07764666662542409	26.0
cnn_lstm	3IHN1	0.577768580051291	38.0
cnn_lstm	3IHN2	-0.5345598407322811	52.0
cnn_lstm	3IHN4	0.6158356536118567	46.0
cnn_lstm	3IHN6	-0.34850484602890053	21.0
cnn_lstm	3IHN7	0.722723391165799	90.0
cnn_lstm	3IHN8	0.8428848816326296	42.0
cnn_lstm	3IHN9	-0.028596085795520046	29.0
cnn_lstm	3IHNC	0.06570845352284174	26.0
cnn_lstm	3IHND	-0.3153491097867334	25.0
cnn_lstm	3IHNE	0.341295931377624	32.0
cnn_lstm	3IHNF	0.0898804602721754	26.0
cnn_lstm	3IHNH	0.03140087333463246	52.0
cnn_lstm	3IHNI	0.5169212360785863	26.0
cnn_lstm	3IHNJ	0.08611771896982358	25.0
cnn_lstm	3IHNK	0.7087840043599642	51.0
cnn_lstm	3IHNM	0.1884405034962617	26.0
cnn_lstm	3IHNN	-0.33017234792735933	27.0
cnn_lstm	3IHNP	0.03594403777768191	52.0
cnn_lstm	3IHNR	-0.19358080622382526	26.0
cnn_lstm	3IHNS	-0.32848867747457305	195.0
cnn_lstm	3IHNT	0.1680177565815356	53.0
cnn_lstm	3IHNU	0.19357716806095498	30.0
cnn_lstm	3IHNV	0.08503576279264662	27.0
cnn_lstm	3IHNW	-0.12369398503895537	26.0
cnn_lstm	3IHNX	0.09362184509825132	26.0
cnn_lstm	3IHNZ	0.6355861386859848	50.0
cnn_lstm	3IHP0	-0.08329331551482694	50.0
cnn_lstm	3IHP1	0.3321417262100031	51.0
cnn_lstm	3IHP2	0.37445389715644584	43.0
cnn_lstm	3IHP3	-0.7522940228633657	49.0
cnn_lstm	3IHP5	0.42725156787402624	575.0
cnn_lstm	3IHP6	-0.19651962088889663	26.0
cnn_lstm	3IHP8	-0.5464181991298332	26.0
cnn_lstm	3IHP9	-0.6713432405441787	51.0
cnn_lstm	3IHPA	-0.6281745426499035	26.0
cnn_lstm	3IHPB	0.4205305217003114	26.0
cnn_lstm	3IHPC	0.34268127859029807	26.0
cnn_lstm	3IHPE	-0.2792539941886433	22.0
cnn_lstm	3IHPF	0.48358415960746653	26.0
cnn_lstm	3IHPG	-0.06006568157206953	26.0
cnn_lstm	3IHPH	-0.07092393140270284	26.0
cnn_lstm	3IHPJ	-0.21124649509997262	49.0
cnn_lstm	3IHPM	-0.18925518925518922	27.0
cnn_lstm	3IHPN	0.14776828616131366	26.0
cnn_lstm	3IHPQ	0.024257452494509463	23.0
cnn_lstm	3IHPR	0.8780492765760457	45.0
cnn_lstm	3IHPS	0.3090927278825574	26.0
cnn_lstm	3IHPT	0.10455987214337856	26.0
cnn_lstm	3IHPU	0.18133037446589198	52.0
cnn_lstm	3IHPV	-0.1316488465707877	26.0
cnn_lstm	3IHPW	-0.30739691965260746	52.0
cnn_lstm	3IHPX	-0.3553203946963899	26.0
cnn_lstm	3IHQ0	0.06763603604448164	27.0
cnn_lstm	3IHQ2	0.12772381922657902	28.0
cnn_lstm	3IHQ3	0.19756463161957102	25.0
cnn_lstm	3IHQ6	-0.21417590909807455	25.0
cnn_lstm	3IHQ7	-0.16932361004274507	26.0
cnn_lstm	3IHQ8	0.3762209651467939	25.0
cnn_lstm	3IHQ9	-0.21046717360249256	22.0
cnn_lstm	3IHQA	-0.321374987500728	25.0
cnn_lstm	3IHQB	-0.0027472801238253336	26.0
cnn_lstm	3IHQC	0.4797769996368803	55.0
cnn_lstm	3IHQE	0.7155868915167836	29.0
cnn_lstm	3IHQF	-0.026680352408736032	26.0
cnn_lstm	3IHQH	-0.1585559617077601	54.0
cnn_lstm	3IHQI	-0.11053413814682228	23.0
cnn_lstm	3IHQJ	-0.16409764025639212	26.0
cnn_lstm	3IHQM	-0.07276956552089842	25.0
cnn_lstm	3IHQN	-0.3607120313181	26.0
cnn_lstm	3IHQP	0.6281908732522009	26.0
cnn_lstm	3IHQQ	0.2152466605234816	52.0
cnn_lstm	3IHQR	-0.05812948550209833	56.0
cnn_lstm	3IHQS	-0.008567536646513713	26.0
cnn_lstm	3IHQU	0.040046288983723546	26.0
cnn_lstm	3IHQV	0.5846997142387552	25.0
cnn_lstm	3IHQW	0.08330674268190223	52.0
cnn_lstm	3IHQX	0.18896783866460357	22.0
cnn_lstm	3IHR0	0.10546577413009407	25.0
cnn_lstm	3IHR1	0.5682782880612232	26.0
cnn_lstm	3IHR2	-0.07622179340081488	52.0
cnn_lstm	3IHR3	0.6760338849912991	26.0
cnn_lstm	3IHR4	-0.06993512759753845	26.0
cnn_lstm	3IHR8	-0.003909379689731339	25.0
cnn_lstm	3IHR9	0.3374039393390203	52.0
cnn_lstm	3IHRA	-0.09284020983190451	26.0
cnn_lstm	3IHRB	0.05847386296688712	49.0
cnn_lstm	3IHRC	0.0754148804287779	49.0
cnn_lstm	3IHRD	0.34775722562100553	51.0
cnn_lstm	3IHRE		24.0
cnn_lstm	3IHRF	0.25526100015332165	26.0
cnn_lstm	3IHRG	-0.24232384636127738	26.0
cnn_lstm	3IHRH	0.4102066176073363	23.0
cnn_lstm	3IHRI	-0.2581789895006787	25.0
cnn_lstm	3IHRJ	-0.28439489056244993	25.0
cnn_lstm	3IHRK	0.6711010046547312	47.0
cnn_lstm	3IHRP	0.30421824005493936	77.0
cnn_lstm	3IHRQ	-0.13559730809366666	51.0
cnn_lstm	3IHRR	0.08919554885341255	52.0
cnn_lstm	3IHRS	0.20339316497271115	50.0
cnn_lstm	3IHRT	-0.3866872160029015	25.0
cnn_lstm	3IHRU	-0.340740773087349	24.0
cnn_lstm	3IHRW	0.45547195104410937	25.0
cnn_lstm	3IHRX	0.2869803098526359	25.0
cnn_lstm	3IHRY	-0.07731738050521562	26.0
cnn_lstm	3IHRZ	0.41400679300151366	50.0
cnn_lstm	3IHS0	0.024048343356667477	26.0
cnn_lstm	3IHS1	0.06960769429289472	27.0
cnn_lstm	3IHS2	0.36811730375907203	25.0
cnn_lstm	3IHS3	-0.05753562897056098	52.0
cnn_lstm	3IHS4	-0.2595449066288418	26.0
cnn_lstm	3IHS5	0.1818923618747321	38.0
cnn_lstm	3IHS6	0.7673938310830569	92.0
cnn_lstm	3IHS7	0.6291830282653533	26.0
cnn_lstm	3IHS9	0.003978762836701742	26.0
cnn_lstm	3IHSA	0.024017467248908297	24.0
cnn_lstm	3IHSB	-0.24637532578432358	26.0
cnn_lstm	3IHSC	0.5999658733964486	26.0
cnn_lstm	3IHSD	-0.10829358054195416	26.0
cnn_lstm	3IHSE	-0.18045403413468736	25.0
cnn_lstm	3IHSF	0.13786498083898982	28.0
cnn_lstm	3IHSG	0.12050874808408653	54.0
cnn_lstm	3IHSH	0.23067771165742393	26.0
cnn_lstm	3IHSJ	0.2260914907107662	51.0
cnn_lstm	3IHSK	0.14719601443879746	26.0
cnn_lstm	3IHSM	0.23766872576534082	100.0
cnn_lstm	3IHSN	-0.5521400768718662	52.0
cnn_lstm	3IHSP	0.5722533183577309	25.0
cnn_lstm	3IHSS	-0.25856342497200946	27.0
cnn_lstm	3IHST	0.43252436483455525	52.0
cnn_lstm	3IHSU	-0.17113631446508315	51.0
cnn_lstm	3IHSV	-0.16174834207040942	23.0
cnn_lstm	3IHSW	0.11045879275063115	26.0
cnn_lstm	3IHSX	0.10266392811174486	51.0
cnn_lstm	3IHSY	0.5029145382511522	55.0
cnn_lstm	3IHSZ	0.2689426500009703	27.0
cnn_lstm	3IHT0	-0.06525976801131271	23.0
cnn_lstm	3IHT2	0.2596219700344208	90.0
cnn_lstm	3IHT3	0.2545766543084066	26.0
cnn_lstm	3IHT4	0.6437834210335138	52.0
cnn_lstm	3IHT5	0.290821146960167	26.0
cnn_lstm	3IHT6	0.3001732928937156	26.0
cnn_lstm	3IHT7	0.45283590015088443	43.0
cnn_lstm	3IHT8	0.018819510735164465	26.0
cnn_lstm	3IHTA	0.01813827102453444	26.0
cnn_lstm	3IHTD	0.20045974483771706	27.0
cnn_lstm	3IHTE	0.39474609291075985	35.0
cnn_lstm	3IHTF	-0.0876957113256098	52.0
cnn_lstm	3IHTH	0.05041710075187917	72.0
cnn_lstm	3IHTI	0.2648872032639558	26.0
cnn_lstm	3IHTJ	-0.2024984233264975	51.0
cnn_lstm	3IHTM	0.2966123398443266	28.0
cnn_lstm	3IHTN	-0.34099317631377213	26.0
cnn_lstm	3IHTP	0.32991119372926797	26.0
cnn_lstm	3IHTR	-0.04263123884897298	27.0
cnn_lstm	3IHTS	-0.2095322866473842	25.0
cnn_lstm	3IHTT	0.2964883654916844	54.0
cnn_lstm	3IHTV	0.07564093584889488	27.0
cnn_lstm	3IHTW	0.09344625940247539	53.0
cnn_lstm	3IHTX	-0.3132725690020272	52.0
cnn_lstm	3IHTY	0.29612443283863327	26.0
cnn_lstm	3IHU0	0.12878390167469736	25.0
cnn_lstm	3IHU1	-0.0994065768175202	23.0
cnn_lstm	3IHU2	-0.13590010636957015	50.0
cnn_lstm	3IHU4	-0.011913857147821947	27.0
cnn_lstm	3IHU5	0.15800812688638646	25.0
cnn_lstm	3IHU6	-0.30429595685933264	26.0
cnn_lstm	3IHU9	0.2903488541819251	23.0
cnn_lstm	3IHUA	-0.08768167571328041	82.0
cnn_lstm	3IHUB	0.6672448744757467	77.0
cnn_lstm	3IHUC	0.1810123336259987	27.0
cnn_lstm	3IHUD	0.2869867221027228	26.0
cnn_lstm	3IHUE	0.2863497078100114	26.0
cnn_lstm	3IHUF	0.49221829636116854	26.0
cnn_lstm	3IHUG	0.08409800089454592	27.0
cnn_lstm	3IHUI	-0.18992367297587212	27.0
cnn_lstm	3IHUJ	0.41398337075954256	26.0
cnn_lstm	3IHUK	0.13714641820212028	25.0
cnn_lstm	3IHUM	0.23905610153155524	26.0
cnn_lstm	3IHUN	0.07783962100231565	26.0
cnn_lstm	3IHUP	-0.20201328303192806	51.0
cnn_lstm	3IHUQ	0.1572918470586504	26.0
cnn_lstm	3IHUT	0.052433324276663924	26.0
cnn_lstm	3IHUU	-0.16949988196095409	29.0
cnn_lstm	3IHUV	-0.31137089920834515	27.0
cnn_lstm	3IHUW	-0.12625099968857978	25.0
cnn_lstm	3IHUX	0.23599625945040167	25.0
cnn_lstm	3IHUY	0.5660844650307784	25.0
cnn_lstm	3IHUZ	0.6061828182995864	60.0
cnn_lstm	3IHV0	0.5480007786392016	52.0
cnn_lstm	3IHV1	0.8269092581420137	74.0
cnn_lstm	3IHV2	0.774816312463107	50.0
cnn_lstm	3IHV3	-0.13276309391352387	26.0
cnn_lstm	3IHV4	0.13940481861762632	38.0
cnn_lstm	3IHV5	-0.11788930425602868	26.0
cnn_lstm	3IHV7	-0.1873428988745117	50.0
cnn_lstm	3IHV8	0.6737569253315497	38.0
cnn_lstm	3IHV9	0.1886342063092636	26.0
cnn_lstm	3IHVA	0.5657982093863483	106.0
cnn_lstm	3IHVC	0.33430623722508207	26.0
cnn_lstm	3IHVD	0.14121726181702624	26.0
cnn_lstm	3IHVG	0.08192329225547668	52.0
cnn_lstm	3IHVH	-0.06931804538893407	52.0
cnn_lstm	3IHVI	-0.43275996963190805	44.0
cnn_lstm	3IHVJ	0.2624694909850019	25.0
cnn_lstm	3IHVK	-0.13934899838993822	52.0
cnn_lstm	3IHVM	-0.33913934549848745	52.0
cnn_lstm	3IHVN	-0.1781741612749496	26.0
cnn_lstm	3IHVP	0.16223382691781224	52.0
cnn_lstm	3IHVQ	-0.06681531047810609	26.0
cnn_lstm	3IHVR	-0.1761587370576802	26.0
